,rid,text,food,ambience,service,price
3435,213,"Ditengah maraknya tempat minum susu di bogor, mimicucu hadir dengan konsep berbeda, konsep kedai, walaupun tempatnya biasa saja tidak cozy, dan lokasinya yang jauh dari kata nyaman (bayangin di tempat ngetem angkot letaknya), tapi variasi makanan yang ditawarkan sangat beragam, mulai dari roti bakar dengan rasa ovamaltine, skipy, menu yang menarika ada mie rebus dengan kuah susu nurni yang saya baru pertama nemu di tempat ini, ada berbagai snack kaya otak2 dan kentang goreng bumbu, ga lupa menu utamanya susu, disini ada berbagai variasi rasa susu murni yang ditawarkan baik plain dan blend, saya pesan mimicucunanas (susu murni panas) rasa madu dan itu juara banget rasanya, mimicucu tempat asyik buat nyemil sepuasnya sengan harga sangat pas dikantong",POSITIVE,NEGATIVE,,POSITIVE
3436,1600,"Tempat yang bagus untuk tujuan keluarga, banyak permainan dan wahana untuk anak-anak.Selera makanan Sundaneese yang baik, tetapi lebih baik mendapatkan semua pesanan Anda lebih awal, orang bijak lain Anda tidak akan mendapatkan pesanan baru Anda sampai saat Anda siap membayar tagihan.",POSITIVE,POSITIVE,,
3437,4029,"Tempat ngopinya sendiri di bangunan tua yg di dekor ulang tapi kawasannya.... (Sebelahnya banyak club2 aneh) cari parkirnya juga setengah mati. Dari segi rasa sih sama aja kaya kedai kopi lain, mikir 2x untuk balik kesini. Overall B aja.",NEGATIVE,NEGATIVE,,
3438,2542,"Hallo teman-teman.Saya pergi ke Aeon dan menemukan istana ramen di sana.Saya mencari sementara harapan saya menemukan restoran unik dengan ramen lezat mereka.Saya pergi ke Hakata pria oh akhirnya setelah saya membaca menu mereka.Saya hanya memesan ramen asli.Hmmm saya tidak terlalu bersemangat karena saya ingin lebih banyak bawang putih, lebih banyak rempah-rempah, lebih banyak cabai dan lebih banyak topping yang saya dapat menambahkannya sendiri.Ramen itu sendiri begitu saja.Tetapi Anda dapat mencoba memesan hidangan mereka seperti kari atau lainnya.Tidak buruk dan tidak begitu baik.",POSITIVE,,POSITIVE,
3439,467,"Bakmi berdikari enak kok.. Bakminya, baksonya, capcay, ayam mentega.. Tpi mnrtku skrg udah overprice bgt.. Paham sih krn resto udah berubah dan staf jg banyak. Tpi aku kdg beralih ke yang lain yg sama enaknya tapi lebih murah.",POSITIVE,,,NEGATIVE
3440,1157,"Saya sudah mengenal Martabak 201 sejak tahun 2000. Outlet pertama mereka (CMIIW) berada di Taman Sari, Lippo Karawaci, dan yang kedua adalah di Permata Sport Club, (juga) Lippo Karawaci.Waktu itu, mereka hanya menjual Martabak konvensional sejak Martabak modern seperti Brownies atau Pandan Martabak dengan berbagai topping belum ada.Sekarang mereka memiliki outlet di Serpong, saya secara teratur mengunjungi outlet ini setiap kali saya ingin makan Martabak (saya selalu melewati outlet ini ketika saya pulang setelah kerja).Klasik mereka """" Ckw-Coklat Kacang Wijen """" Martabak rasanya begitu enak, begitu juga """" Martabak Keju ""mereka"".Saya selalu bisa merasakan ketika meleleh secara total direkomendasikan!Catatan: Telor Martabak mereka juga batu.Tempat legendaris untuk pecinta Martabak.:)",POSITIVE,,,
3441,2942,"Seminggu yang lalu gue baru pertama kali kesini sama temen gue berdua, padahal ini tempat deket dari rumah tapi baru kesini beberapa bulan setelah buka . Di sini tempatnya enak , buat makanannya gue makan honey chicken mustard, ini rasanya enak banget . Kalo kesini ada 3 macam pilihan rotinya ada gandum , original, sama rosemary cheese . Gue pesen honey chicken mustard rotinya yang rosemary cheese ini recommend banget , rotinya aja udah enak apa lagi pas di campur sama honey chicken mustardnya yg rasanya manis , asem dari si mustard dan ada cheese nya juga bikin ini jadi yummy banget . Kalo lo mau lebih murah kesini pesen aja satu buat berdua , karena bisa di bagi dua sampe 4 potong . Dan tempatnya disini enak buat ngobrol karena wifinya juga kenceng tapi . Disini cuma kurang cahaya pas malem",POSITIVE,POSITIVE,,
3442,2127,"Tempat sushi terbaik !!Akhirnya Nyobain Tempat Ini Juga karena selalu ramai bahkan pada hari kerja.Tadinya Gue Makan Di Meja biasa tetapi saya berubah pikiran untuk duduk di bar sushi dan itu adalah pilihan yang tepat karena saya suka menonton koki menyiapkan makanan kami jangan repot-repot berbicara tentang sushi mereka, OMG benar-benar hebat!Layanan mereka juga hebat bahkan ramai.Harga mereka?Ini adalah bagian terbaik, itu lebih murah daripada restoran sushi lainnya terutama sushi t **.Jika Anda suka resto itu, Anda harus mencintai Ippeke Komachi!",POSITIVE,,POSITIVE,POSITIVE
3443,2036,"Tempatnya enak bgt comfy, bagus buat foto2. Feels like home bgt apalagi kalo duduknya yg dibawah tangga cm kmrn syg sedikit berantakan byk kardus menumpuk. Trs recommended cold happy summer days tea nya",POSITIVE,POSITIVE,,
3444,4055,Saya berharap saya dapat memesan semua makanan di menu.Percayalah padaku makanan itu benar-benar membuat ketagihan.Salah satu favorit saya adalah Sushi Kari.Sangat direkomendasikan untuk pecinta makanan Jepang!,POSITIVE,,,
3445,2203,"Tadaaaa.. akhirnya sebulan yang lalu mampir juga ke tempat lucu ini. Sebenarnya setiap ke summarecon mall serpong sering banget ngelewatin Lekker Bekker. Tapi baru sebulan yang lalu """"ngeh"""" untuk nyobain gara-gara ngeliat ulasan Lekker Bekker di youtube. Okay, jadi menu pertama yang dicoba adalah Smoke Beef Sizzling Rice. Jadi menu ini adalah nasi goreng + smoked beef + telur yang disajikan diatas hot plate. Mirip-mirip Pepper Lunch gitu deh, hehehe. Enaaaak. Pokoknya segala macam makanan yang mengandung smoked beef itu pasti menggiurkan, nomnom :9 Menu kedua yang dicoba adalah Nasi Soto Daging Sapi. Hmm.. rasanya so so lah. Menu ketiga yang dicobain sebagai penutup adalah... Poffertjes with one scoop of strawberry ice cream. I loveeeeee poffertjes. Yummy! Overall, makanan disini sih lumayan enak. Tapi yang paling menarik pastinya sih tempatnya yang lucu. Lumayan untuk nambah koleksi foto, hehehe :p",POSITIVE,POSITIVE,,
3446,1779,"Rumate tergolong tempat yang sering jadi pilihan nongkrong di bilangan Sabang, Menteng. Varian yang ditawarkan mulai dari makanan berat sampai kudapan. Jam bukanya pun dari jam 7 pagi hingga 11 malem. Kali ini gw pesen nasi bakar cakalang (rasanya cukup enak) dan kroket belanda (rasanya standar), sementara minumnya teh tarik malaka (nah ini recommend banget!).Tempatnya cukup asik dan menarik, cuma sekedar saran mungkin dinding2nya bisa dicat ulang kali ya, banyak yang ngelupas jadi kurang sedap dipandang.",POSITIVE,POSITIVE,,
3447,1543,Tempat hangout with boss dan temen2 kantor.. Selain makan bisa sambil bermain ping pong disini dan setelah itu lanjut bermain beerpong bersama yg lain :D,,POSITIVE,,
3448,735,"Untuk tempat sih ok ya rooftop gini tp enaknya emang pas sore supaya ga panas. Pelayanannya ok dan waiters semua ramah. View lumayan kalo malem keliatan lampu-lampu jakarta tapi agak ketutup sama pagar + daun-daun, mungkin takut ada yang lompat kali ya.. Hahahaha In terms of food & drinks, i honestly didnt expect this place to serve nice foods sih... Tapi kemarin sempet coba grilled chicken bbq dan was good! Bbq saucenya enak dan grilled chickennya juga enak. Selain itu cobain spaghetti salmon tapi just ok aja ga lebih. Untuk minuman tapi agak failed. Lemon teanya kaya air biasa aja, lychee ice teanya absurd ga jelas antara lychee atau teh atau air biasa. Semua kurang manis dan kurang rasa so saaad.. Akhirnya back to my basic and safe choice, coca cola. Well, all in all, ok aja kalo buat pilihan nongkrong bareng temen2 or if you happened to stay at fave hotel misalnya. Tapi wouldnt be on my top list aja sih :p Cheers!",NEGATIVE,POSITIVE,POSITIVE,
3449,414,"Pelayanannya oke, nama menunya unik2 recommend buat tahunya dan aneka ayam. Tapi guramenya enggak sesuai harapan. Gak garing. Dimsumnya biasa. Range harga 25+,i had a very bad experience here. was having a sore throat this afternoon n thought they serve dimsum, so i stepped in n ordered siomai, hakau, mie nyemek, tape lulur. pertama masuk mulut, kulit siomai terasa blm matang, msh lengket tepung terigu.gigitan kedua, potongan daging ayamnya gak bisa dikunyah alias msh mentah. tried the other piece, still the same one. so i complained to the waitress. kulit hakau jg sama, msh tebel. mie nyemek taste ok, tape jg ok but too bad i totally has lost my appetite. daging ayam kan hrs mateng mana blh mentah. the worst thing is they still charged me for that uncooked siomai.",NEGATIVE,,POSITIVE,NEGATIVE
3450,2849,"I know this place is not a new ice cream place at PIK, but i have never had any guts or curiousity about this place, until i saw that they served the tower soft ice cream which consists several flavors in a cone. So today i went there and ordered the tower ice cream. I dont why, kok waiter nya nggak ngasih standing ice cream tapi malah kasih gelas, nggak tau apa emang lupa atau gimana. Tapi akhirnya es nya tumpah ke gelas, karena tinggi dan gak stabil. Dan akhirnya yaudahlah hancurin aja cone nya biar kaya biscuit, sempet icip sih beberapa rasa ice cream yg ada d tower ice cram ku, tapi menut gw, IMHO, nothing special about the flavor tend to be biasa aja. A friend of mine also ordered black noodle with chicken, the noodle texture was hard and thick, but the taste is good. And the rest just ordered tea, coffee and french fries. Perhaps i will only coming back for the black noodle.,tempatnya lebih nyaman di bagian depan soalnya yg di dalem agak sempit hehe wkt itu karena aku lagi males pilih2 rasa eskrim, aku pesen artsy palette yg isinya 6 minicone ice cream dengan 6 rasa berbeda. pas eskrimnya dateng mnrt aku conenya gak mini2 banget dan cukup blenger ya makan itu soalnya aku cuma berdua wkwk dari keenam rasa, ada 1 rasa yg aku gak suka :( kayak rasa obat wkwk jadi ada 6 rasa yaitu choco, thai tea, taro, blueberry, strawberry dan 1 lagi itu rasa apa aku gatau deh pokoknya aku gasuka huhu:( conenya mereka jg rasanya beda2 loh. conenya enak hehe untuk rasa eskrimnya standar ya cuma penyajannya yg cukup unik pake tempat kyk gt mungkin bkin harganya agak mahal tapi worth it kok dengan harga segitu kalian bisa nyobain macem2 rasa eksrim.. buat pecinta es krim jgn lupa coba ya!",POSITIVE,POSITIVE,,NEGATIVE
3451,32,"Buat penggemar kuo tie, mesti banget berkunjung ke tempat ini. Di sini lumayan terkenal kuo tie nya, mungkin sebagian besar orang tau. Kuo tie nya bisa milih mau deep fried atau dipanggang di satu sisi saja. Saya sih lebih suka yang panggang jadi ada beberapa tekstur pada satu kuo tie, yaitu lembut, garing, dan kenyal. Isi dari kuo tie ini apa lagi kalau bukan babi. Lezat, isiannya gak main-main karena berasa banget dan sangat wangi soalnya ada daun bawang dan bawang putihnya. Lebih mantep lagi kalau dimakan dengan sambal.",POSITIVE,,,
3452,3202,"Mereka memiliki varietas es krim yang unik dan memiliki janji yang tinggi dengan menu.Nah, es krim itu lembut karena nama restoran mereka menyarankan tetapi karena itu tidak benar-benar memiliki sesuatu yang mint, saya tidak bisa membuat tempat ini lol favorit saya mereka memiliki es krim peppermint cokelat tetapi terlalu cokelat lebih dari minty.Jadi, bukan tempat saya mengarahkannya.Es krim Kahlua Latte dan vanilla mereka berwarna krem dengan rasa yang dijanjikannya!Juga, kue lava teh hijau mereka (saya menambahkan es krim pilihan saya yang Tim Tam Milo) tidak buruk sama sekali!Padahal itu tidak terlihat sangat selera.Semua dalam semua, itu bukan tempat yang buruk untuk dikunjungi.Jelas tidak mengecewakan!",POSITIVE,,,
3453,3239,"Nyoba yg domba, tapi kurang beruntung karena dagingnya aromanya ketara. Untuk porsi memang untuk 2 orang kayaknya. Haha. Tempatnya enak pas malam. Tapi tadi misbar (gerimis bubar) ga ada payungnya. Overall it's not meet my expectation.",NEGATIVE,POSITIVE,,
3454,69,"Pertama kali kesini untuk makan siang dengan Ibu beberapa hari yang lalu. Menu nya menggiurkan semua! Saya kemudian pesan Asem-asem Daging. Menurut saya agak kurang worthed untuk harga segitu krn potongan dagingnya kecil dan sedikit, lebih banyak sayur dan tomat. Rasanya pun terlalu asam. Ibu saya pesan Mangut Pe Panggang dan boleh diacungi jempol. Menurut palet Ibu saya yang """"jawa banget"""", rasanya lumayan. Gurih kuahnya, daging ikannya pun tidak amis ditambah kemangi yg menggugah selera. Untuk dessert, kami pesan Rujak Serut dengan request pedas yang """"sedang"""". Rujaknya segar! Top utk dimakan siang hari. Will definitely go back and try other dishes!",POSITIVE,,,NEGATIVE
3455,2160,"Lingkungan indoor adalah mata menggigit karena asap tebal di mana-mana.Musiknya bagus untuk diikuti dengan tarian, hanya Anda harus datang lebih cepat untuk mendapatkan meja atau memesannya terlebih dahulu.Minuman favorit: Predator !!",,NEGATIVE,,
3456,3556,AGLIO E OLIO Pasta terburuk - betapa mengecewakannya!Para pelayan adalah sup labu yang agak absurd - sangat rata-rata - nol truffle terdeteksi (tunggu apa yang ada di menu ??) Pengalaman masa lalu saya di rumah sosial lebih baik,,,NEGATIVE,
3457,3011,"The coziest (and crowdest) Sushi Tei restaurant compared to others location. Salmon Mentai and Chuka Idako are the must-have-menu on my table. Love it!,harga standart lah ya semua sushitei. my fav is fuji roll 32K enak banget dan sering ada di sushibar! kalo mau sushi bar penuh datengnya pas jam makan siang or makan malem,daridulu kalo mau mkn sushi selalu ke sushi tei walaupun waiting list terus. so far sih rasanya konsisten tp kok makin kecil ya rollnya:( . karena ga terlalu doyan yg toppingnya banyak jd biasa mesen crispy roll, kanimayo tobikko makki, dan buat cemilnya fried salmon skin. and semuanya enaak:D",POSITIVE,POSITIVE,,POSITIVE
3458,1853,Sangat tidak recomended karna pelayanan nya sangat lama hampir 1 jam menunggu padahal tidak ramai. . . Order ke 2 sampai 3x tidak datang2 ke meja . . . Sangat mengecewakan dan ga akan datang untuk ke 2x nya . . .,,,NEGATIVE,
3459,1151,"U must try their chicken stick (not steak) Rasanya mantep coy, harganya lebih lebih... Rata"""" menu cmng 20rb Cocok banget buaf akhir bulan XD",POSITIVE,,,POSITIVE
3460,1687,"Big portion set of korean food😍 Cocok banget buat yg lagi kepengen makan korea tapi engga pengen bau karena harus duduk d restonya yg kebanyakan nyediain bakar2an, yah walaupun udah d siapkan penghisap udara tetep nempel jg baunya di rambut amd baju hehehe Di saranin klo cwek2 yg porsi makannya engga terlalu banyak untuk cr temen untuk nyantap ini, karena porsi yg ditawarin cukup besar.. Padahal udah order yg paling minim aja 😅😅 Overall tastenya lumayan untuk mengobati kerinduan sama makanan korea, sy paling suka sama ayamnya yg dimasak dengan soy sauce. Untuk harga terhitung murah dengan portion yg besar ini. Bisa dijadikan pilihan santap bareng fam and teman 😊👍🏻",POSITIVE,,,POSITIVE
3461,1617,"Good wo tiek.Pangsit babi juicy dengan kulit renyah.Versi rebus juga bagus.Sayang sekali kulitnya agak terlalu tebal untuk seleraku.Hotplate Kang Kumg, lebah goreng hun, mie goreng, sek Ba dan sup panas dan asam semuanya sangat lezat.Harga wajar untuk ukuran dan kualitas hidangan.Tempat ruko biasa, dan sangat sederhana dihiasi.Tapi itu relatif bersih.",POSITIVE,POSITIVE,,POSITIVE
3462,2267,"SERIIING banget kesini, hampir tiap saat kalo gabut sm temen kesini, roti bakarnya si sampai saat ini blm pernah nyoba, tp mie nya soo good dan ada lvl pedesnya, minumnya si temen gua plg sering green tea shake, gua sendiri lbh suka milo dinosaur",POSITIVE,,,
3463,1928,"Makanan OK .. Ramah layanan.Memesan nasi goreng, mie ... tidak ada isi ulang .. punya keluhan. Mereka mengambilnya sebagai input tetapi tidak memiliki reaolusi bagi kami",POSITIVE,,POSITIVE,
3464,3606,"Itu adalah tempat yang nyaman untuk menginap.Saya hanya punya Milkshake Nutella dan kami juga memesan camilan, kentang goreng dan cincin bawang.Rasa kentang goreng oke dan cincin bawang renyah tetapi bawang dipotong terlalu tebal sehingga terasa seperti agak matang, dan saya suka saus celup dengan bawang cincang di dalamnya",POSITIVE,POSITIVE,,
3465,1156,"Rasa ingin tahu kopi Watt akhirnya dijawab.Datang di sini pada hari Jumat dan sambutan hangat oleh para barista sangat menyenangkan saya.Mereka dengan sopan menawarkan saya kopi atau minuman non-kopi.Saya mencoba cappuccino.Memberi mereka 8,5 dari 10. Kopi benar-benar enak di sini dan Baristas dengan sabar menjelaskan tentang kopi yang mereka miliki (Jawa dan campuran Jawa, Papua dan Bali).Mereka juga menjual kacang alami gayo di sini.Secara keseluruhan, saya memberikan tempat ini 4,5 dari 5.0 untuk harga, kebersihan dan juga yang paling penting, rasa.",POSITIVE,,,POSITIVE
3466,3774,"Tempatnya yang cozy membuat beer garden jadi tempat yang pas untuk ngobrol bareng teman2. Beer garden ini letaknya di perempatan radio dalam - gandaria, cukup mudah ditemukan. Saya order lychee flavored beer. Rasanya enak, cukup manis (entah kenapa di gelasnya sudah ditambah gula). Untuk snacknya saya pesan french fries. Porsinya cukup banyak, french friesnya sudah diberi bumbu yang sedikit pedas. Untuk pelayanannya sangat baik, mereka cepat kalau dipanggil dan cukup sopan.",POSITIVE,POSITIVE,POSITIVE,
