,Unnamed: 0,rid,text,food,ambience,service,price
2787,2788,588,affordable ice cream dibandingin sama baskin robins atau haagen dasz ini masuk murah ya mudpie nya enak macam ice cream cakes gitu cuma ga sampe kepingin lagi sih enak aja terus cobain ice cream nya bisa pake waffle cone atau cup kmrn sen dark choco ice cream yang pake waffle kalo yang gasuka ice cream yg manis harus cobain ini rasa ada pait2nya gitu ga enek enak dan tekstur macam gelato jadi agak keras gitu dgn rich flavour tempat simple nyaman cuma sayang pelayannanya lama banget padahal lagi gak rame-rame amat gue sen - chocolate devil 7 10 - milo dino 7 10 - monkey business 6 10 - avocado kahlua 6 10,POSITIVE,,,POSITIVE
2788,2789,2632,tempat nyaman juga ada wifi yang jadi salah satu daya tarik tempat ini buka lama 24 jam juga sedia minum seperti es teller kalau rasa bagi nikmat rasa manis sini sangat cocok ayam bakar bagi dada yg saya coba tekstur lembut dan sangat mudah sekali potong sambal kalau turut saya kurang pedas jauh dari rasa pedas mungkin karena saya nikmat rasa pedas recomemded lah,POSITIVE,POSITIVE,,
2789,2790,2163,baru sempet cobain black sakurany sour sally hmm entah gatau knp gua lebi suka sama yg yogurt puti ya hhe kurang lebi 50rb lah untuk dpt 2 toping yg saya pesan ini,NEGATIVE,,,
2790,2791,4020,hati hati tagih mantep dh poko,POSITIVE,,,
2791,2792,2220,best curry in town yaps kalimat itu memang pas bgt nih buat coco ichibanya curry order fried chicken omelette-nya gak abis pikir sama rasa currynya enak banget fried chickennya so juicy and so tender but crunchy on the outside the omelette melt in my mouth buat saya untuk porsi besar itu dan rasa yang muas harga 70rb gak jadi masalah so worth it,POSITIVE,,,POSITIVE
2792,2793,196,saya tidak harap terlalu banyak di restoran ini tetapi yang saya dapat adalah balik saya mes ume teppanyaki rasa lezat untuk tiap item yang saji bahkan sup miso mereka juga sangat bagus untuk minum anda dapat mes ocha isi ulang mereka juga mereka milik stasiun es krim yang dapat anda nikmat cara gratis,POSITIVE,,,
2793,2794,756,nasi goreng kambing na enak bner kta org2 klo bumbu na trasa bgt rempah2na n porsi na bnyak ngt kya na yg mkan d sini bis pda nguly smua kly,POSITIVE,,,
2794,2795,2675,iseng2 awal dan bumoed ke dalam resto bcs ini adalah cravung untuk iga begitu buruk dan hasil adalah klien yang sangat bahagia ukur untuk 350g ada di luar harap bcs kirain bakal berat di tulang tetapi nyata daging besar terlalu banyak untuk orang gadis haha daging empuk dan guriiih tetapi sayang saus begitu manis dan sedikit bgt peppeternya bayang jika lada bisa lebih itu akan sangat teasyyyy akan datang ke sana agaaaaain tentu tapi tolong tambah lebih banyak lada di atas,POSITIVE,,,
2795,2796,3437,bukan tempat macam itu jika anda cari makan yang enak tetapi tempat yang bagus untuk hangout dan minum bir cinta saja interior tempat lokasi booth dj itu tempat di antara meja sehingga kerumun dapat gabung atau tonton dj,NEGATIVE,POSITIVE,,
2796,2797,4111,anak lippo udah pasti tau martabak legendaris yang satu ini mereka buka di taman sari lalu buka cabang di permata dan skrg udah ekspansi lagi ke gading serpong kami pesan martabak telur dan manis martabak telur enakk garing tebel walaupun cm 2 telur dan kuah serta acar juga pas martabak manis tekstur martabak tebel kenyel lalu isi juga buanyak mungkin coklat kalah banding martabak lain yang udah pake toblerone atau nutela karena mereka pake coklat meses biasa cuman dari segi harga mereka bisa bilang murah buat kualitas martabak yang baik kalau mau delivery minimal pesan 2 martabak jadi kami pesan 1 martabak telur dan satu martabak manis cuman 88k saja,POSITIVE,,,POSITIVE
2797,2798,3354,tempat yang nyaman feels like home makan yang saji juga enak mostly masakan indonesia dan masakan rumah layan cepat dan ramah,POSITIVE,POSITIVE,POSITIVE,
2798,2799,3965,juang nyari smoking area gara2 temen ken ngrokok rame dan ngantri lumayan panjang kaya biasa order green tea freeze karena gw gag bisa ngupi love this place cukup cozy untuk ngabisin waktu tp kyknya mereka harus ngasi ac deh bagi smoking roomnya biar asa dingin gtu jg kan d,,POSITIVE,,
2799,2800,3383,kalo lagi ken cari makan yg ga gitu gendutin badan pas makan malem hari dan punya komposisi yg healthy atau bisa request sesuai diet aku beberapa kali kesini waktu 1 bulan lalu jalanin diet mayo di epigastro ini yg paling ga banyak neko pas req please no oil no salt no mayonaise hahahh trus dateng k2 kali biar makan malemnya ga gt berat aku cuma sen pitaya bowlnya walau temen aku sen pizza n chicken wings aku cuma sempet icip2 sedikit but pizza n chicken wingsnya juga cuco rasa,POSITIVE,,,
2800,2801,3280,mes cukup banyak dan puas dengan itu ketika kami datang ke sini sekitar pukul 6 antri besar maka kami tahu bahwa ini harus jadi sepakat nyata untuk genki-newb seperti kami sangat senang ketika kita lihat seperti kereta apibocah astro yang sampai sushi kami yang tak hitung jumlah pasti akan kembali untuk alam sushi yang lebih otentik,POSITIVE,POSITIVE,,
2801,2802,1215,seafood yg lumayan baru bbrp bulan la di kelapa gading br sempet nyobain yg gw highlight kali ini sayur dewa n bawal bintang masak spesial sayur dewa nya masak terasi tekstur sayur enak kek isi gt cuma imo rasa terasi krg asa untuk bawal bintang enak garing guyur sama saos spesial yg mirip sama saus padang overall cukup enak rasa ga terlalu bnyk asep jg krn dlm ruang ac untuk layan sangat cepat dan ramah sgt top oh ya satu lg yg jarang ada di tmp seafood di sini ada wifi hehehe,POSITIVE,POSITIVE,POSITIVE,
2802,2803,2812,sen chicken over rice lamb over rice lumayan enak tp bau lambnya agak sengat ya memang lamb begitu sih tp chickennya enak pernah coba halal guys ug di ny lebih enak itu sih tp ini lumayan obat kangen ehehe boleh coba,POSITIVE,,,
2803,2804,3797,pertama kali makan di ebisoba ichigen tetapi yang kami temu adalah alam kecewa saya mes 3 jenis ramen layan hanya mes 2 saya sangat marah ketika saya tanya dua kali di mana rhe ramen saya dia sedih tunggu satu menit tetapi telah beberapa saat ramen saya tidak pernah muncul sampai suami dan ibu saya hampir selesai ramen mereka saya tanya kepada layan lagi dan dia tidak mes untuk saya layan ini sangat buruk ramen asa jadi tidak ada yang istimewa ocha begitu polos hampir seperti air pasti tidak akan kembali,NEGATIVE,,NEGATIVE,
2804,2805,1864,udah 2x ke yung yung tp di pusat nya krendang sama cabang yg di jambar tp kok aneh malah yg di krendang yg gak ada zomatonya ya yung yung enak banget sama rasa sama nasi campur yang di pontianak tp waktu ke yung2 yg di jambar kok rasa beda yah sorry to say but benar2 gak enak yg di jambar huhu kecewa banget kalau mau ke yung2 mending ke pusat aja deh,NEGATIVE,,,
2805,2806,1219,saya suka gyudon khusus sayang sekali mereka habis foie gras pada saat saya datang ke sini rasa gyudon begitu baik tetapi protionnya sangat kecil perlu lebih dari satu mangkuk untuk muas selera kita sushi mereka juga bagus,POSITIVE,,,
2806,2807,3997,karna lewat sini selalu rame padahal ken bgt nyobain akhir tadi gue nyobain tapi pake gojek heheheh gue sen pancong choco lover 15k dan marshmallow melted cake 15k pancong enaaak cuma chocolate syrupnya terlalu manis manis susu kental manis jadi rasa kayak gimana ya gitu deh terus marshamllow melted cakenya enaaak bgt juara2 lain kli kyknya gue harus dateng kesana lgsg,POSITIVE,,,
2807,2808,1205,mozaru mereka cukup kenal di kota jadi saya datang ke sini untuk rasa saya pergi ke sana pada pukul 4 sore pada sat itu tidak kemas sehingga saya tidak harus tunggu untuk duduk belum lagi bahwa saya milik salah satu kursi strategis lol saya dan teman saya mes daging sapi ayam mozaru dan lychee iris es blackcurrant untuk tani mozaru milik beberapa pilih beras dan saus mereka adalah nasi mentega curry rice spaghetti saus adalah keju dinamit manis pedas mentega dan saya lupa yang akhir ngomong-ngomong kami pergi untuk keju dinamit karena cukup banyak fave keju ada di atas piring jika anda jadi sucha untuk keju anda harus coba hidang ini itu tidak begitu mentega namun itu tidak kering cara seluruh semua hidang yang kami pesan muas dan minum mereka juga datang ke sini lagi lain kali 9,POSITIVE,,,
2808,2809,1154,tau tempat ini dari temen gara2 penasaran sama burgernya yg super besar ngalahin big mac pas sampai di tempat tdnya udh niat mau sen burger itu tp untung gajadi gara2 udh enek duluan liat akhir sen steak dan nasgor duh steaknya rasa ga karuan ga di hot plate tp plate biasa trs saus kayak bumbu sate padang daging keras trs masih ada merah2 gitu di daging tapi kata papa nasgornya enak trs tempat jg kurang comfy ga ada ac kalo ada ac pasti lebih comfy,NEGATIVE,NEGATIVE,,
2809,2810,3082,dessert paling favorit dan tiap kesini pasti mesen itu ice apple crumble nya tapi buat yg ga terlalu suka manis dessert ini bukan pilih krn crumble dan caramelnya manis bgt over all konsep tempat seru,POSITIVE,POSITIVE,,
2810,2811,2972,selalu suka dimsum mereka saya pergi ke sini untuk makan siang dengan keluarga saya dan kami duduk di meja bundar untuk 8 orang maka kami tentu saja mes dimsum tum sayur dan beberapa kursus utama lain seperti bebek panggang nasi goreng dan banyak lagi kami nikmat makan di sini sangat banyak utama lama libur saya tidak tahu mengapa tetapi tempat ini sangat cocok untuk makan keluarga utama ketika anda benar suka makan cina mereka layan hampir semua jenis makan cina dan rasa juga luar biasa harga layak dan suasana tidak ramai mereka beri kami layan hebat baik karena kami sering pergi ke sini beberapa server nali kami segera salah satu restoran cina baik yang pernah saya coba di jakarta dan mereka juga letak di dalam plaza indonesia sehingga orang dapat ke sini dengan mudah layak untuk coba utama ketika anda sama keluarga cinta anda,POSITIVE,POSITIVE,POSITIVE,POSITIVE
2811,2812,3110,juara sate padang di jakarta kalau ga kesini atau beli sini w mikir-mikir buat makan sate padang sate juara banget n tempat nya mudah cari pinggir jalan balai pustaka deret tip top,POSITIVE,POSITIVE,,
2812,2813,1799,tempat luas dan konsep ala pendopo jawa sen datengnya golong cepet dan semua sekaligus karena gue gak suka lele jadi gue mesen menu yang lain pecel ayam nya biasa ayam kecil udah gitu sambelnya pedesnya gak nendang cah kangkung porsi besar cukup untuk 2-3 orang tapi rasa hambar tempe goreng yang porsi isi 6 tepung lebih asa makan tepung pake tempe iga bakar nya enak bumbu resap tapi daging sedikit harga yang patok overpriced abis,NEGATIVE,POSITIVE,POSITIVE,NEGATIVE
2813,2814,1833,saya datang ke sini dengan teman saya toast tidak buruk saya mes taro dan greentea untuk minum terlalu manis untuk saya anda harus datang lebih awal untuk hindar kerumun queque,NEGATIVE,,,
2814,2815,3586,saya suka cicip makan di sini begitu banyak sushi nya selalu favorit rasana yg oriental sesuai sama lidah orang indonesia suasana nya hangat dan jepang banget servis nya sangat baik tempat ma favo untuk cicip gaya jepang tambah dengan cakram promo hingga 30 dengan fiestapoin dari mandiri makin komplit aja seru makan sini ini adalah permata sembunyi di daerah menteng dekat sabang terima kasih kepada sama zomaton lokasi tidak terlalu jauh dari abuba dan itu jauh di dalam sehingga anda mungkin lewat jika anda kemudi terlalu cepat bagi depan tempat oleh makan gaya hawker jalan parkir ok karena mereka milik beberapa ruang parkir di dalam saya mes hanya salmon sashimi salmon teriyaki tanpa nasi karena saya ingin makan siang ringan sashimi sangat bagus segar iris juga harga nila uang teriyaki juga segar juicy tapi saus terlalu sedikit untung mereka sedia saus lain dengan bawang putih cincang tomat squite lezat tapi sayang saya temu untai rambut dalam saus oh ya saya juga temu beberapa tulang di salmon got untuk makan dengan hati cara seluruh alam santap yang sangat bagus dia akan kembali pasti,POSITIVE,,,POSITIVE
2815,2816,2114,sup ikan wah enak turut saya bit spicy tp seger bgt harga agak mahal tp kl untuk makan share ber 2 aja cocok buat agak banyak thai teanya jg oke,POSITIVE,,,NEGATIVE
2816,2817,2507,saya sangat ingin tahu dengan merek cokelat ini saya tidak pernah makan cokelat ini belum sampai sekarang sih karena pada kunjung saya ke outlet ini saya beli chocolixir favorit mereka - ice campur staf kata bahwa cokelat gelap adalah favorit saya pilih satu gelas harga 60k mahal tapi nyata hebat aku suka padahal serpih cokelat sedikit ganggu gigi sangat ingin tahu dengan chocole chocole chocolixir mungkin lain waktu u n a,POSITIVE,,,NEGATIVE
2817,2818,3107,aneh makan cukup baik untuk resto barat di daerah lingkung minum yoghurt segar dan laku dengan sempurna coba 3 maim kursus dan semua jadi baik coba kue cair yang os seperti kue lava tidak buruk tetapi kue itu sendiri bisa lebih baik isi choco bagus tidak buruk sama sekali cara seluruh,POSITIVE,,,
2818,2819,229,family resto andal variasi menu banyak paling favorit nasi panggang sapi keju tapi akhir order nasi udah ga panas gitu padahal akan lebih nikmat kalo masih panas terus mie siram spesial sari laut agak terlalu asin nasi sapi lada hitam enak sesuai ekspektasi oiya satu lagi yang selalu order kalo ke sini itu adalah hatosi rambutan enak banget krispy gurih,POSITIVE,,,
2819,2820,1760,suasana dan tempat cozy untuk hangout ada live music juga cuma sayang makan kurang muas lidah makan asin utama pada nasi goreng buntut terlalu asin dan terlalu lengket,NEGATIVE,POSITIVE,,
2820,2821,862,menang atas venue yang bagus jempol untuk dekorasi namun akan kritik segar makan mereka layan banyak makan laut oleh karena itu kualitas dan bau makan harus timbang suasana bagus tapi karena luar ruang agak panas di sana saya akan saran odysseia untuk tingkat jumlah ac namun demikian odysseia adalah tempat yang bagus untuk santa dan nongkrong,NEGATIVE,POSITIVE,,
2821,2822,112,waktu itu ke sni krna d ajak temen pas kta dtng emng pas lgi sepi mba kasir nya agak jutek gw sma tmen gw sen mnuman yg sama green tea latte entah kenapa gw rasa krna mnumannya kek 15 menit stlh gw sma tmen gw mnum tba skit perut dada alhasil gw sama tmen gw bolak balik kamar mandi untung lagi sepi,NEGATIVE,,NEGATIVE,
2822,2823,225,tempat ini jepang banget kesan ruang dalam ada yang lebih privasi dengan sekat dan tirai bambu porsi besar gw rasa 2 porsi ramen cocok utk ber 3 harga memang lumayan mahal sih banding dengan restoran ramen lain ok pesan chicken nanban don rasa biasa aja mangkok tidak terlalu besar pas porsi buta miso porsi besar kuah misonya asin telah tanya ke layan kata memang asli resep dari jepangnya daging slicednya banyak sankoichi milky broth dengan toping daging yg banyak lumayan enak annindofu almond pudding lembut banget puddingnya jika suap ke mulut langsung leleh cair enak banget overall makan lumayan enak tapi sayang harga mahal dan lumayan minyak,POSITIVE,POSITIVE,,NEGATIVE
2823,2824,3642,konsep unik,,POSITIVE,,
2824,2825,1627,one of the best bakmi in serpong after asu aloi bagi yg suka bakmi dengan rasa manis2 this is very recommended to you bagi yg makan banyak banget porsi besar superb bener2 gede recommended,POSITIVE,,,
2825,2826,2771,tempat nongkrong dan hangout bareng family nyaman banget dan makan nya juga makin enak dulu banyak nyamuk sekarang sudah super jauh kurang nyamuk interior nya juga banyak yang sudah ubah makin cozy layan nya dulu biasa aja sekarang lihat sudah banyak sekali tingkat banyak makan yg enak nyata denger2 sudah ada tim profesional cheff nya jam buka nya juga lebih panjang dari jam 10 00 pagi jadi bisa buat brunch atau lunch sekali good job nineteenth avenue,POSITIVE,POSITIVE,POSITIVE,
2826,2827,626,telah cobain 2 jenis kopi yg sen temen akhir saya putus beli ice chocolate saja sayang sekali kopi yang tawar di coffee shop ini semua kopi dengan origin taste fruity antara lain kopi bal dan kopi sunda arummanis yang klo turut saya buat rasa kopi jadi lebih asam kopi memang milik acidity tapi klo turut saya ketika rasa bawa adalah rasa buah tentu itu buat rasa kopi lebih asam lagi saya nikmat biji kopi toraja dan sumatra dan sayang kopi itu gak sedia di kopi manyar ice chocolate yang saya pesan juga biasa saja rasa coklat tipis sekali tutup dengan es jadi klo tanya akan balik lagi kesini atau tidak maka jawab saya adalah tidak,NEGATIVE,,,
